1,28,27
1,28,28
1,29,28
1,28,29
1,29,29
2,30,28
2,31,28
2,30,29
2,31,29
3,32,28
3,33,28
3,32,29
4,31,30
4,32,30
4,31,31
4,32,31
5,31,32
5,32,32
5,32,33
6,29,31
6,30,31
6,29,32
6,30,32
7,28,31
7,27,32
7,28,32
8,28,30
8,29,30
9,25,25
9,26,25
9,27,25
9,28,25
9,25,26
9,26,26
9,27,26
9,28,26
9,25,27
9,26,27
9,27,27
10,29,25
10,29,26
10,29,27
11,30,25
11,31,25
11,30,26
11,31,26
11,30,27
11,31,27
12,32,25
12,32,26
12,32,27
13,33,25
13,34,25
13,35,25
13,33,26
13,34,26
13,35,26
13,33,27
13,34,27
13,35,27
13,34,28
13,35,28
14,33,29
14,34,29
14,35,29
15,33,30
15,34,30
15,35,30
15,33,31
15,34,31
15,35,31
16,33,32
16,34,32
16,35,32
17,33,33
17,34,33
17,35,33
17,32,34
17,33,34
17,34,34
17,35,34
17,32,35
17,33,35
17,34,35
17,35,35
18,31,33
18,31,34
18,31,35
19,29,33
19,30,33
19,29,34
19,30,34
19,29,35
19,30,35
20,28,33
20,28,34
20,28,35
21,25,32
21,26,32
21,25,33
21,26,33
21,27,33
21,25,34
21,26,34
21,27,34
21,25,35
21,26,35
21,27,35
22,25,31
22,26,31
22,27,31
23,25,29
23,26,29
23,27,29
23,25,30
23,26,30
23,27,30
24,25,28
24,26,28
24,27,28
25,18,16
25,19,16
25,20,16
25,21,16
25,22,16
25,23,16
25,17,17
25,18,17
25,19,17
25,20,17
25,21,17
25,22,17
25,23,17
25,17,18
25,18,18
25,19,18
25,20,18
25,21,18
25,22,18
25,23,18
25,16,19
25,17,19
25,18,19
25,19,19
25,20,19
25,21,19
25,22,19
25,23,19
25,16,20
25,17,20
25,18,20
25,19,20
25,20,20
25,21,20
25,22,20
25,23,20
25,16,21
25,17,21
25,18,21
25,19,21
25,20,21
25,21,21
25,22,21
25,23,21
25,16,22
25,17,22
25,18,22
25,19,22
25,20,22
25,21,22
25,22,22
25,23,22
25,16,23
25,17,23
25,18,23
25,19,23
25,20,23
25,21,23
25,22,23
25,23,23
26,24,16
26,25,16
26,26,16
26,24,17
26,25,17
26,26,17
26,24,18
26,25,18
26,26,18
26,24,19
26,25,19
26,26,19
26,24,20
26,25,20
26,26,20
26,24,21
26,25,21
26,26,21
26,24,22
26,25,22
26,26,22
26,24,23
26,25,23
26,26,23
26,24,24
26,25,24
26,26,24
27,27,16
27,28,16
27,27,17
27,28,17
27,27,18
27,28,18
27,27,19
27,28,19
27,27,20
27,28,20
27,27,21
27,28,21
27,27,22
27,28,22
27,27,23
27,28,23
27,27,24
27,28,24
28,29,16
28,30,16
28,31,16
28,29,17
28,30,17
28,31,17
28,29,18
28,30,18
28,31,18
28,29,19
28,30,19
28,31,19
28,29,20
28,30,20
28,31,20
28,29,21
28,30,21
28,31,21
28,29,22
28,30,22
28,31,22
28,29,23
28,30,23
28,31,23
28,29,24
28,30,24
28,31,24
29,32,16
29,33,16
29,34,16
29,32,17
29,33,17
29,34,17
29,32,18
29,33,18
29,34,18
29,32,19
29,33,19
29,34,19
29,32,20
29,33,20
29,34,20
29,32,21
29,33,21
29,34,21
29,32,22
29,33,22
29,34,22
29,32,23
29,33,23
29,34,23
29,32,24
29,33,24
29,34,24
30,35,16
30,36,16
30,35,17
30,36,17
30,35,18
30,36,18
30,35,19
30,36,19
30,35,20
30,36,20
30,35,21
30,36,21
30,35,22
30,36,22
30,35,23
30,36,23
30,35,24
30,36,24
31,37,16
31,38,16
31,39,16
31,40,16
31,41,16
31,37,17
31,38,17
31,39,17
31,40,17
31,41,17
31,42,17
31,43,17
31,37,18
31,38,18
31,39,18
31,40,18
31,41,18
31,42,18
31,43,18
31,44,18
31,37,19
31,38,19
31,39,19
31,40,19
31,41,19
31,42,19
31,43,19
31,44,19
31,37,20
31,38,20
31,39,20
31,40,20
31,41,20
31,42,20
31,43,20
31,44,20
31,37,21
31,38,21
31,39,21
31,40,21
31,41,21
31,42,21
31,43,21
31,44,21
31,37,22
31,38,22
31,39,22
31,40,22
31,41,22
31,42,22
31,43,22
31,44,22
31,37,23
31,38,23
31,39,23
31,40,23
31,41,23
31,42,23
31,43,23
31,44,23
32,37,24
32,38,24
32,39,24
32,40,24
32,41,24
32,42,24
32,43,24
32,44,24
32,36,25
32,37,25
32,38,25
32,39,25
32,40,25
32,41,25
32,42,25
32,43,25
32,44,25
32,36,26
32,37,26
32,38,26
32,39,26
32,40,26
32,41,26
32,42,26
32,43,26
32,44,26
33,36,27
33,37,27
33,38,27
33,39,27
33,40,27
33,41,27
33,42,27
33,43,27
33,44,27
33,36,28
33,37,28
33,38,28
33,39,28
33,40,28
33,41,28
33,42,28
33,43,28
33,44,28
34,36,29
34,37,29
34,38,29
34,39,29
34,40,29
34,41,29
34,42,29
34,43,29
34,44,29
34,36,30
34,37,30
34,38,30
34,39,30
34,40,30
34,41,30
34,42,30
34,43,30
34,44,30
34,36,31
34,37,31
34,38,31
34,39,31
34,40,31
34,41,31
34,42,31
34,43,31
34,44,31
35,36,32
35,37,32
35,38,32
35,39,32
35,40,32
35,41,32
35,42,32
35,43,32
35,44,32
35,36,33
35,37,33
35,38,33
35,39,33
35,40,33
35,41,33
35,42,33
35,43,33
35,44,33
35,36,34
35,37,34
35,38,34
35,39,34
35,40,34
35,41,34
35,42,34
35,43,34
35,44,34
36,36,35
36,37,35
36,38,35
36,39,35
36,40,35
36,41,35
36,42,35
36,43,35
36,44,35
36,36,36
36,37,36
36,38,36
36,39,36
36,40,36
36,41,36
36,42,36
36,43,36
36,44,36
37,37,37
37,38,37
37,39,37
37,40,37
37,41,37
37,42,37
37,43,37
37,44,37
37,37,38
37,38,38
37,39,38
37,40,38
37,41,38
37,42,38
37,43,38
37,44,38
37,37,39
37,38,39
37,39,39
37,40,39
37,41,39
37,42,39
37,43,39
37,44,39
37,37,40
37,38,40
37,39,40
37,40,40
37,41,40
37,42,40
37,43,40
37,44,40
37,37,41
37,38,41
37,39,41
37,40,41
37,41,41
37,42,41
37,43,41
37,44,41
37,37,42
37,38,42
37,39,42
37,40,42
37,41,42
37,42,42
37,43,42
37,37,43
37,38,43
37,39,43
37,40,43
37,41,43
37,42,43
37,43,43
37,37,44
37,38,44
37,39,44
37,40,44
37,41,44
37,42,44
38,34,36
38,35,36
38,34,37
38,35,37
38,36,37
38,34,38
38,35,38
38,36,38
38,34,39
38,35,39
38,36,39
38,34,40
38,35,40
38,36,40
38,34,41
38,35,41
38,36,41
38,34,42
38,35,42
38,36,42
38,34,43
38,35,43
38,36,43
38,34,44
38,35,44
38,36,44
39,32,36
39,33,36
39,32,37
39,33,37
39,32,38
39,33,38
39,32,39
39,33,39
39,32,40
39,33,40
39,32,41
39,33,41
39,32,42
39,33,42
39,32,43
39,33,43
39,32,44
39,33,44
40,29,36
40,30,36
40,31,36
40,29,37
40,30,37
40,31,37
40,29,38
40,30,38
40,31,38
40,29,39
40,30,39
40,31,39
40,29,40
40,30,40
40,31,40
40,29,41
40,30,41
40,31,41
40,29,42
