1,49,49
2,50,49
3,51,49
4,51,50
5,51,51
6,50,51
7,49,51
8,49,50
9,47,46
9,48,46
9,46,47
9,47,47
9,48,47
9,46,48
9,47,48
9,48,48
10,49,46
10,49,47
10,49,48
11,50,46
11,50,47
11,50,48
12,51,46
12,51,47
12,51,48
13,52,46
13,53,46
13,52,47
13,53,47
13,54,47
13,52,48
13,53,48
13,54,48
14,52,49
14,53,49
14,54,49
15,52,50
15,53,50
15,54,50
16,52,51
16,53,51
16,54,51
17,52,52
17,53,52
17,54,52
17,52,53
17,53,53
17,54,53
17,52,54
17,53,54
18,51,52
18,51,53
18,51,54
19,50,52
19,50,53
19,50,54
20,49,52
20,49,53
20,49,54
21,46,52
21,47,52
21,48,52
21,46,53
21,47,53
21,48,53
21,47,54
21,48,54
22,46,51
22,47,51
22,48,51
23,46,50
23,47,50
23,48,50
24,46,49
24,47,49
24,48,49
25,44,40
25,45,40
25,41,41
25,42,41
25,43,41
25,44,41
25,45,41
25,41,42
25,42,42
25,43,42
25,44,42
25,45,42
25,41,43
25,42,43
25,43,43
25,44,43
25,45,43
25,40,44
25,41,44
25,42,44
25,43,44
25,44,44
25,45,44
25,40,45
25,41,45
25,42,45
25,43,45
25,44,45
25,45,45
26,46,40
26,46,41
26,47,41
26,46,42
26,47,42
26,46,43
26,47,43
26,46,44
26,47,44
26,46,45
26,47,45
26,46,46
27,48,40
27,49,40
27,48,41
27,49,41
27,48,42
27,49,42
27,48,43
27,49,43
27,48,44
27,49,44
27,48,45
27,49,45
28,50,40
28,51,40
28,50,41
28,51,41
28,50,42
28,51,42
28,50,43
28,51,43
28,50,44
28,51,44
28,50,45
28,51,45
29,52,40
29,53,40
29,52,41
29,53,41
29,52,42
29,53,42
29,52,43
29,53,43
29,52,44
29,53,44
29,52,45
29,53,45
30,54,40
30,55,40
30,54,41
30,55,41
30,54,42
30,55,42
30,54,43
30,55,43
30,54,44
30,55,44
30,54,45
30,55,45
30,54,46
31,56,40
31,56,41
31,57,41
31,58,41
31,59,41
31,56,42
31,57,42
31,58,42
31,59,42
31,56,43
31,57,43
31,58,43
31,59,43
31,56,44
31,57,44
31,58,44
31,59,44
31,60,44
31,56,45
31,57,45
31,58,45
31,59,45
31,60,45
32,55,46
32,56,46
32,57,46
32,58,46
32,59,46
32,60,46
32,55,47
32,56,47
32,57,47
32,58,47
32,59,47
33,55,48
33,56,48
33,57,48
33,58,48
33,59,48
33,60,48
33,55,49
33,56,49
33,57,49
33,58,49
33,59,49
33,60,49
34,55,50
34,56,50
34,57,50
34,58,50
34,59,50
34,60,50
34,55,51
34,56,51
34,57,51
34,58,51
34,59,51
34,60,51
35,55,52
35,56,52
35,57,52
35,58,52
35,59,52
35,60,52
35,55,53
35,56,53
35,57,53
35,58,53
35,59,53
35,60,53
36,54,54
36,55,54
36,56,54
36,57,54
36,58,54
36,59,54
36,60,54
36,55,55
36,56,55
36,57,55
36,58,55
36,59,55
36,60,55
37,55,56
37,56,56
37,57,56
37,58,56
37,59,56
37,60,56
37,55,57
37,56,57
37,57,57
37,58,57
37,59,57
37,55,58
37,56,58
37,57,58
37,58,58
37,59,58
37,55,59
37,56,59
37,57,59
37,58,59
37,59,59
37,55,60
37,56,60
38,53,55
38,54,55
38,53,56
38,54,56
38,53,57
38,54,57
38,53,58
38,54,58
38,53,59
38,54,59
38,54,60
39,51,55
39,52,55
39,51,56
39,52,56
39,51,57
39,52,57
39,51,58
39,52,58
39,51,59
39,52,59
39,51,60
39,52,60
40,49,55
40,50,55
40,49,56
40,50,56
40,49,57
40,50,57
40,49,58
40,50,58
40,49,59
40,50,59
40,49,60
40,50,60
41,47,55
41,48,55
41,47,56
41,48,56
41,47,57
41,48,57
41,47,58
41,48,58
41,47,59
41,48,59
41,47,60
41,48,60
42,46,54
42,45,55
42,46,55
42,45,56
42,46,56
42,45,57
42,46,57
42,45,58
42,46,58
42,45,59
42,46,59
42,45,60
42,46,60
43,40,55
43,41,55
43,42,55
43,43,55
43,44,55
43,40,56
43,41,56
43,42,56
43,43,56
43,44,56
43,41,57
43,42,57
43,43,57
43,44,57
43,41,58
43,42,58
43,43,58
43,44,58
43,41,59
43,42,59
43,43,59
43,44,59
43,44,60
44,41,53
44,42,53
44,43,53
44,44,53
44,45,53
44,40,54
44,41,54
44,42,54
44,43,54
44,44,54
44,45,54
45,40,51
45,41,51
45,42,51
45,43,51
45,44,51
45,45,51
45,40,52
45,41,52
45,42,52
45,43,52
45,44,52
45,45,52
46,40,49
46,41,49
46,42,49
46,43,49
46,44,49
46,45,49
46,40,50
46,41,50
46,42,50
46,43,50
46,44,50
46,45,50
47,40,47
47,41,47
47,42,47
47,43,47
47,44,47
47,45,47
47,40,48
47,41,48
47,42,48
47,43,48
47,44,48
47,45,48
48,40,46
48,41,46
48,42,46
48,43,46
48,44,46
48,45,46
49,31,26
49,32,26
49,33,26
49,34,26
49,35,26
49,36,26
49,37,26
49,38,26
49,28,27
49,29,27
