ncols		61
nrows		61
xllcorner		0
yllcorner		0
cellsize		1
NODATA_value		-1
49	49	49	49	49	49	49	49	49	49	49	49	50	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	56	56	56	57	57	57	57	57	57	57	57	57	57	57	57
49	49	49	49	49	49	49	49	49	49	49	49	50	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	56	56	56	57	57	57	57	57	57	57	57	57	57	57	57
80	80	80	80	80	80	80	80	80	80	80	80	50	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	56	56	56	58	58	58	58	58	58	58	58	58	58	58	58
80	80	80	80	80	80	80	80	80	80	80	80	80	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	56	56	58	58	58	58	58	58	58	58	58	58	58	58	58
80	80	80	80	80	80	80	80	80	80	80	80	80	80	50	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	56	58	58	58	58	58	58	58	58	58	58	58	58	58	58
80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	50	50	50	51	51	51	51	51	52	52	52	52	52	53	53	53	53	53	54	54	54	54	54	54	55	55	55	55	55	56	56	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58
80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	50	50	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	55	55	56	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58	58
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	25	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	25	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	25	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	25	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59	59
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	25	25	25	25	25	25	25	25	26	26	26	27	27	28	28	28	29	29	29	30	30	31	31	31	31	31	31	31	31	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	48	48	48	48	48	48	48	48	26	26	26	27	27	28	28	28	29	29	29	30	30	32	32	32	32	32	32	32	32	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	48	48	48	48	48	48	48	48	48	9	9	9	9	10	11	11	12	13	13	13	32	32	32	32	32	32	32	32	32	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	47	47	47	47	47	47	47	47	47	9	9	9	9	10	11	11	12	13	13	13	32	32	32	32	32	32	32	32	32	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	47	47	47	47	47	47	47	47	47	9	9	9	1	10	11	11	12	13	13	13	33	33	33	33	33	33	33	33	33	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	47	47	47	47	47	47	47	47	47	24	24	24	1	1	2	2	3	3	13	13	33	33	33	33	33	33	33	33	33	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	46	46	46	46	46	46	46	46	46	23	23	23	1	1	2	2	3	14	14	14	34	34	34	34	34	34	34	34	34	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	46	46	46	46	46	46	46	46	46	23	23	23	8	8	0	4	4	15	15	15	34	34	34	34	34	34	34	34	34	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	46	46	46	46	46	46	46	46	46	22	22	22	7	6	6	4	4	15	15	15	34	34	34	34	34	34	34	34	34	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	77	45	45	45	45	45	45	45	45	45	21	21	7	7	6	6	5	5	16	16	16	35	35	35	35	35	35	35	35	35	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61
76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	45	45	45	45	45	45	45	45	45	21	21	21	20	19	19	18	5	17	17	17	35	35	35	35	35	35	35	35	35	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	44	44	44	44	44	44	44	44	44	21	21	21	20	19	19	18	17	17	17	17	35	35	35	35	35	35	35	35	35	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	44	44	44	44	44	44	44	44	44	21	21	21	20	19	19	18	17	17	17	17	36	36	36	36	36	36	36	36	36	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	44	44	44	44	44	44	44	44	42	42	41	41	41	40	40	40	39	39	38	38	36	36	36	36	36	36	36	36	36	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	37	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	37	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	37	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63
75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	37	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63
75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	37	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63
75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	43	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63
74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	43	43	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	37	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63	63
74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	72	71	71	43	43	43	43	43	42	42	41	41	41	40	40	40	39	39	38	38	38	37	37	37	37	37	37	66	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
74	74	74	74	74	74	74	74	74	74	74	74	74	74	74	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
74	74	74	74	74	74	74	74	74	74	74	74	74	74	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	64	64	64	64	64	64	64	64	64	64	64	64	64	64	64
74	74	74	74	74	74	74	74	74	74	74	74	74	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	64	64	64	64	64	64	64	64	64	64	64	64	64	64
74	74	74	74	74	74	74	74	74	74	74	74	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	64	64	64	64	64	64	64	64	64	64	64	64	64
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
73	73	73	73	73	73	73	73	73	73	73	73	72	72	72	72	72	71	71	71	71	71	70	70	70	70	70	70	69	69	69	69	69	68	68	68	68	68	67	67	67	67	67	66	66	66	66	66	66	65	65	65	65	65	65	65	65	65	65	65	65
